,year,county,dgCount,povPcnt,realMedInc,lfpr,lf_size
1484,2003,Poquoson city,0.0,4.8,92744.25,0.9683494218670582,6027.0
1485,2004,Poquoson city,0.0,4.6,93917.21,0.9693022871474591,5984.0
1486,2005,Poquoson city,0.0,4.6,92076.2,0.9711185341086642,6161.0
1487,2006,Poquoson city,0.0,4.9,95809.66,0.9764059505095184,6299.0
1488,2007,Poquoson city,0.0,4.7,94927.88,0.9772507907698263,6327.0
1489,2008,Poquoson city,0.0,4.4,92506.12,0.9694993153673376,6402.0
1490,2009,Poquoson city,0.0,4.9,98957.87,0.9482438706232168,6197.0
1491,2010,Poquoson city,0.0,5.4,91444.71,0.9393950827387252,6395.0
1492,2011,Poquoson city,0.0,5.2,90676.53,0.9428267463276594,6370.0
1493,2012,Poquoson city,0.0,5.3,92233.05,0.9459527077296842,6361.0
1494,2013,Poquoson city,0.0,5.5,89416.02,0.9504029943361432,6345.0
1495,2014,Poquoson city,0.0,5.9,89411.33,0.9545149700057984,6293.0
1496,2015,Poquoson city,0.0,5.4,91294.71,0.9612916485008156,6200.0
1497,2016,Poquoson city,0.0,5.4,94301.09,0.9645708541924156,6158.0
1498,2017,Poquoson city,0.0,5.0,101504.47,0.9660794044895928,6265.0
1499,2018,Poquoson city,0.0,5.1,96057.0,0.9728451641257608,6361.0
1500,1999,Portsmouth city,0.0,15.8,47561.48,0.95041139184429,44226.0
1501,2000,Portsmouth city,0.0,15.7,49147.28,0.96584868504164,42953.0
1502,2001,Portsmouth city,2.0,15.3,46716.22,0.9559613035701884,43530.0
1503,2002,Portsmouth city,0.0,16.4,46685.5,0.9468628017085258,43884.0
1504,2003,Portsmouth city,0.0,16.6,47248.72,0.9458048679659244,43557.0
1505,2004,Portsmouth city,0.0,15.9,47683.54,0.9446102933731412,43692.0
1506,2005,Portsmouth city,0.0,17.2,50483.05,0.9460557969503536,44821.0
1507,2006,Portsmouth city,1.0,14.8,49567.18,0.9555589913379056,45779.0
1508,2007,Portsmouth city,0.0,15.6,52131.36,0.9581223758174602,46428.0
1509,2008,Portsmouth city,0.0,17.9,52952.83,0.9484722051983008,46504.0
1510,2009,Portsmouth city,0.0,16.7,49749.36,0.9149580170457932,45167.0
1511,2010,Portsmouth city,0.0,18.3,49329.75,0.9041089633800352,45461.0
1512,2011,Portsmouth city,0.0,18.0,46893.55,0.9065110647260016,45777.0
1513,2012,Portsmouth city,0.0,19.5,45689.75,0.9119735960162402,45724.0
1514,2013,Portsmouth city,0.0,20.9,46471.71,0.9185246643921372,45481.0
1515,2014,Portsmouth city,0.0,18.3,45702.1,0.9270111961193171,45063.0
1516,2015,Portsmouth city,1.0,18.6,49081.97,0.937690378911141,44248.0
1517,2016,Portsmouth city,0.0,18.2,48780.32,0.9379142357821806,44012.0
1518,2017,Portsmouth city,1.0,18.5,49715.05,0.9464975682972914,44257.0
1519,2018,Portsmouth city,0.0,19.2,47343.0,0.958525807536726,44163.0
1520,1999,Prince Edward County,0.0,15.8,44394.14,0.9650091464354408,8168.0
1521,2000,Prince Edward County,0.0,18.6,45329.38,0.9662955638316476,8133.0
1522,2001,Prince Edward County,0.0,19.7,41826.78,0.9578467100349876,8232.0
1523,2002,Prince Edward County,0.0,22.1,40798.37,0.9411431895481176,8265.0
1524,2003,Prince Edward County,0.0,18.4,40474.08,0.9428537158638,8457.0
1525,2004,Prince Edward County,0.0,18.7,40936.53,0.9427556135698234,8290.0
1526,2005,Prince Edward County,0.0,22.2,42059.76,0.9424279138188694,8532.0
1527,2006,Prince Edward County,0.0,19.6,43434.65,0.95161772082217,8892.0
1528,2007,Prince Edward County,0.0,20.3,44289.8,0.9540417938560286,9053.0
1529,2008,Prince Edward County,0.0,23.7,44426.27,0.944951207417682,9646.0
1530,2009,Prince Edward County,0.0,22.2,42221.96,0.9111714864299556,9992.0
1531,2010,Prince Edward County,0.0,22.8,41665.98,0.9032657346011491,10279.0
1532,2011,Prince Edward County,0.0,25.0,40843.6,0.9099001650323416,10386.0
1533,2012,Prince Edward County,0.0,23.7,41237.9,0.9151152191783268,10284.0
1534,2013,Prince Edward County,0.0,23.5,42191.75,0.9160772334020476,9989.0
1535,2014,Prince Edward County,0.0,25.5,39860.47,0.9233513661567164,10019.0
1536,2015,Prince Edward County,0.0,22.3,43549.28,0.9374737744410404,10056.0
1537,2016,Prince Edward County,0.0,22.6,42978.0,0.9462014560114288,10141.0
1538,2017,Prince Edward County,0.0,23.4,44827.75,0.9518560642834236,10236.0
1539,2018,Prince Edward County,1.0,20.0,48450.0,0.9610209183573879,10402.0
1540,1999,Prince George County,0.0,7.7,71668.03,0.9716122395063544,12098.0
1541,2000,Prince George County,0.0,7.6,72774.12,0.9742842708591054,13224.0
1542,2001,Prince George County,0.0,7.6,68294.28,0.9649525730814816,13593.0
1543,2002,Prince George County,0.0,8.1,67883.91,0.9613277023331648,14114.0
1544,2003,Prince George County,0.0,9.2,67750.59,0.9582622011915342,14546.0
1545,2004,Prince George County,0.0,8.6,67495.5,0.9627707141727426,14704.0
1546,2005,Prince George County,0.0,9.2,71505.84,0.961104951648036,15027.0
1547,2006,Prince George County,0.0,8.6,72265.81,0.9660155433560575,14854.0
1548,2007,Prince George County,0.0,9.3,72575.98,0.967770588794812,14693.0
1549,2008,Prince George County,0.0,10.5,73153.29,0.9573980503723156,14984.0
1550,2009,Prince George County,0.0,10.2,69629.63,0.9306882861697844,15052.0
1551,2010,Prince George County,1.0,9.7,68496.1,0.9195078531457154,13962.0
1552,2011,Prince George County,1.0,10.7,63077.47,0.9219331029709348,14530.0
1553,2012,Prince George County,0.0,8.7,68454.09,0.9258733085515142,14664.0
1554,2013,Prince George County,0.0,12.9,70855.84,0.9300078034472552,14741.0
1555,2014,Prince George County,0.0,10.5,65606.32,0.93666613875188,14755.0
1556,2015,Prince George County,0.0,9.9,67113.03,0.945893153416324,14870.0
1557,2016,Prince George County,1.0,9.5,69873.78,0.9508415681403358,14913.0
1558,2017,Prince George County,0.0,10.7,70563.17,0.955512674834566,14919.0
1559,2018,Prince George County,0.0,8.9,68133.0,0.9631252820214256,14986.0
1560,1999,Prince William County,0.0,5.2,95407.19,0.9811366825392784,142289.0
1561,2000,Prince William County,0.0,4.8,98651.35,0.9821826945649392,153614.0
1562,2001,Prince William County,0.0,4.8,96927.12,0.9753164674253284,160695.0
1563,2002,Prince William County,0.0,5.5,98755.64,0.965760317229949,166145.0
1564,2003,Prince William County,0.0,6.0,99877.48,0.9659884829285,170707.0
1565,2004,Prince William County,0.0,5.6,100348.39,0.9703045426470988,179226.0
1566,2005,Prince William County,0.0,5.0,104433.38,0.9725337540551072,189648.0
1567,2006,Prince William County,0.0,5.1,100597.59,0.9757238253754096,197085.0
1568,2007,Prince William County,0.0,5.0,104765.34,0.9753275088770968,200310.0
1569,2008,Prince William County,0.0,5.3,102853.04,0.9670869344124516,206086.0
1570,2009,Prince William County,0.0,6.0,104209.22,0.9455104650221436,208416.0
1571,2010,Prince William County,0.0,6.1,105365.3,0.9390751872636612,218394.0
1572,2011,Prince William County,0.0,6.9,104171.71,0.9433848399107816,225195.0
1573,2012,Prince William County,0.0,6.7,101912.5,0.9472029209760072,228830.0
1574,2013,Prince William County,0.0,7.0,101137.33,0.9478777320230196,231105.0
1575,2014,Prince William County,1.0,7.2,97557.98,0.9509734234540425,231653.0
1576,2015,Prince William County,0.0,6.7,105148.69,0.95865748986605,231336.0
1577,2016,Prince William County,0.0,7.4,102075.89,0.9631655334186696,234634.0
1578,2017,Prince William County,0.0,6.1,102879.18,0.9660350399560244,239266.0
1579,2018,Prince William County,0.0,6.4,106200.0,0.972110025692494,242476.0
1580,1999,Pulaski County,0.0,10.9,51350.19,0.9562877925274752,16979.0
1581,2000,Pulaski County,0.0,11.2,51479.55,0.9544630018741371,17403.0
1582,2001,Pulaski County,0.0,11.3,48381.1,0.9292245806977908,17736.0
1583,2002,Pulaski County,0.0,12.4,48237.76,0.9369227279300648,17566.0
1584,2003,Pulaski County,0.0,13.0,48851.37,0.9390535027364698,18041.0
1585,2004,Pulaski County,1.0,13.1,48519.09,0.9400664569357332,18041.0
1586,2005,Pulaski County,0.0,15.7,45131.33,0.9546128079562199,17995.0
1587,2006,Pulaski County,0.0,14.1,49071.54,0.9607189112583135,18087.0
1588,2007,Pulaski County,0.0,14.1,49080.45,0.9449398662912084,17706.0
1589,2008,Pulaski County,0.0,15.4,47263.78,0.9363707639390184,18145.0
1590,2009,Pulaski County,0.0,14.2,47209.33,0.8911152551382076,18123.0
1591,2010,Pulaski County,0.0,15.8,47533.84,0.8890228752798253,16974.0
1592,2011,Pulaski County,0.0,16.5,43697.94,0.913029475733898,16880.0
1593,2012,Pulaski County,0.0,16.6,46569.6,0.9255334220180677,16887.0
1594,2013,Pulaski County,0.0,15.7,47026.68,0.9243293964781568,16858.0
1595,2014,Pulaski County,0.0,14.7,49036.99,0.9388534421605762,16445.0
1596,2015,Pulaski County,0.0,15.0,51106.38,0.9493550689908876,16307.0
1597,2016,Pulaski County,0.0,14.4,51853.62,0.9400287679657464,16252.0
1598,2017,Pulaski County,0.0,14.8,49931.2,0.9471393888558648,16197.0
1599,2018,Pulaski County,0.0,14.6,50834.0,0.964886124119256,15972.0
1600,1999,Radford city,0.0,14.0,41220.76,0.972405041801672,6635.0
1601,2000,Radford city,1.0,17.2,40496.68,0.967465292693686,7470.0
1602,2001,Radford city,0.0,17.3,38895.11,0.9584801575108192,7439.0
1603,2002,Radford city,0.0,19.4,38444.08,0.9474692180716311,7359.0
1604,2003,Radford city,0.0,18.8,37007.37,0.9475021517733592,7322.0
1605,2004,Radford city,0.0,19.1,36760.12,0.9467959609646056,7234.0
1606,2005,Radford city,0.0,28.2,36349.7,0.9544713851354466,7227.0
1607,2006,Radford city,0.0,24.0,37580.52,0.9615442617544376,7239.0
1608,2007,Radford city,0.0,30.9,40078.26,0.9595191843832058,7757.0
1609,2008,Radford city,0.0,26.7,41523.29,0.9470289824009384,7994.0
1610,2009,Radford city,0.0,27.7,37541.97,0.9107681402196318,7921.0
1611,2010,Radford city,0.0,25.6,39252.58,0.9065289144862316,7787.0
1612,2011,Radford city,0.0,26.8,37872.89,0.9156465366061388,8082.0
